gender,ug_degree,ug_specialization,interests,skills,cgpa,has_certification,certification_details,is_working,job_title,masters_field,cgpa_normalized
Male,B.COM,Taxation,Financial Analysis;News Coverage;Social Justice;Teaching;Technology;Trading;Understand human behaviour,Accounting Skills;Hardware skills;Critical Thinking;Business Knowledge;Finance related skills;Civil & Criminal Law;Communication skills;Mass Communication;Leadership;Problem Solving skills;Risk management skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Sales;Python;SQL,55.0,1,"Tally ERP9, SAP",0,Unemployed/Student,None,55.0
Male,B.COM,Taxation,Financial Analysis;News Coverage;Social Justice;Teaching;Technology;Trading;Govt. Job;Data scientist;Social causes,Accounting Skills;Hardware skills;Critical Thinking;Business Knowledge;Finance related skills;Civil & Criminal Law;Communication skills;Leadership;Problem Solving skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Python;SQL;Good communication skills;Teaching,55.0,1,"Tally ERP9, SAP",0,Unemployed/Student,None,55.0
Female,B.SC,Biotechnology,"Research, Trading, Understand Human Behaviour","AI, ML, Python, Critical Thinking, Analytic Thinking, Artistic skills, Work under Pressure, Team work, Logical Skills, Presentation Skills",70.0,1,Data Science and Artificial Intelligence programe,1,Scientist,Masters in Science,70.0
Male,BE,Business Administration,"Financial Analysis, Research, Sales/Marketing, Trading, Entrepreneurship","Active Listening, Leadership, Market Study, Team work, Mass Communication, Writing, Reading, Sales",68.4,1,Master in diploma.. In designing Cadd ,1,Mechanical Engineer,None,68.4
Male,B.COM,Taxation,Sales/Marketing,Sales,60.0,0,No,0,Unemployed/Student,None,60.0
Male,BBA,Commerce,Financial Analysis;News Coverage;Sales/Marketing;Social causes;Construction;Construction Manegement,Finance related skills;People management;Communication skills;Leadership;Sales;Social Media Marketing,67.0,0,No,1,Business,None,67.0
Male,BE,Mechanical Engineering,Financial Analysis;Research;Sales/Marketing;Technology;Trading;Supply Chain Analysis;Data analytics;Data scientist;Market reserach;Service;All fields related to Data science.;Industires;Design;SAP Consultant in MM;Product Life cycle Management,Active Listening;Hardware skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;People management;Communication skills;Product knowledge;Problem Solving skills;Risk management skills;AWS,63.08,0,No,0,Unemployed/Student,None,63.08
Male,B.TECH,Electronics & Telecom.,Financial Analysis,Programming Language skills;Analytical Skills;C++;Linux;SQL;Java;Cloud Computing,66.5,1,DIPLOMA IN ADVANCED COMPUTING (CDAC),1,Software Engineer,None,66.5
Female,BE,Civil Engineering,Research;All fields related to Data science.;Design,"Analytical Skills;Python;Proeficiency in Software like STAAD PRO, ETABS;Good communication skills;Teaching",78.28,1,"DIPLOMA IN BUILDING DESIGN,PRIMAVERA,MX ROAD",0,Unemployed/Student,TRANSPORTATION ENGINEERING,78.28
Male,DIPLOMA,Electrical And Electronics Engineering,Industires,Active Listening,62.985,0,No,1,Supply Chain,None,62.985
Male,BE,Electronics And Communication Engineering,Trading;Data analytics;Data scientist;All fields related to Data science.,Active Listening;People management;Leadership;Cloud Computing,59.0,1,Diploma in cloud computing,1,Associate It Consultant,None,59.0
Male,BA,History,Information Technology;Sports Industry;Salesforce Admin,Hardware skills;Leadership;Designing skills,64.0,0,No,1,Buliding Management System,None,64.0
Female,B.TECH,Computer Science Engineering,Web Designing;Data scientist,Active Listening;Programming Language skills;Critical Thinking;Communication skills;Java;Cloud Computing,66.5,1,No,1,Sales Force,None,66.5
Male,BE,Thermal Engineering,Teaching;Technology;Understand human body,Active Listening;Gathering Information;Analytical Skills;Leadership;Machine Learning skills;Interpersonal skills;Medical knowledge,66.88,0,No,1,Deputy Warden,None,66.88
Male,B.TECH,Electrical And Electronics Engineering,Software developer,"AI, ML, Python, Analytic Thinking, SQL, Programming, C++",66.5,1,Data science ,0,Unemployed/Student,None,66.5
Male,B.TECH,Civil Engineering,Teaching;Design,Gathering Information;Finance related skills;Civil & Criminal Law,66.0,0,No,1,Teacher,None,66.0
Male,B.TECH,Electronics And Communication Engineering,Teaching,"Active Listening,Work under Pressure,Team work,Presentation skills,Reading",65.55,0,No,1,Teacher,M.Tech,65.55
Male,B.TECH,Computer Science Engineering,"Data scientist,Web development,Social causes,All fields related to Data science,Machine Learning",Bootstrap;Node.js;Angular;JIRA;TRELLO;Jquery;Javascript;Ajax;PHP;Codeignitor;Loopback;,72.2,1,HTML,1,Web Developer,None,72.2
Male,BACHELOR OF MANAGEMENT STUDIES,Business Administration,"Sales/Marketing, Entrepreneurship","Business Knowledge, People Management, Communication Skills, Logical Skills, Problem Solving skills, Reading, Sales",61.56,0,No,1,Business Consultant,Master in Commerce,61.56
Female,B.SC,Math,Govt. Job,Teaching experience,60.0,0,No,1,Teaching Experience 5 Years,None,60.0
Female,B.SC,Biotechnology,Research;Sales/Marketing;Teaching;Trading;Understand human behaviour,Active Listening;Critical Thinking;Business Knowledge;People management;Communication skills;Leadership;Problem Solving skills;Risk management skills;Writing skills;Hospitality;Client management;Good communication skills,61.75,1,Pioneer lab course work ,1,Asst. Manager,Mba(H.A),61.75
Male,DIPLOMA IN PHARMACY,Hospitality,Hospitality,"Accounting Skills, Business Knowledge, Editing, Excel, Designing Skills, Sales",84.55,1,Diploma in pharmacy ,1,Medical Practitioner,B pharm,84.55
Male,B.SC,Physics,News Coverage;Social Justice;Content Writing;Govt. Job,Accounting Skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Analytical Skills,67.0,0,No,1,Sub Editor,Master of journalism,67.0
Male,B.TECH,Biotechnology,"Research,Understand human body,BioTechnology",Polymerase Chain Reaction (PCR);Molecular Biology;Life Sciences;Molecular Biology protein purification;protein chemistry;Protein Assays;Protein Electrophoresis;Protein Chromatography;Western Blotting;Protein Structure Prediction;Protein Kinases; Protein structure ;protein characterization ;protein engineering,70.015,1,Industrial biotechnology,1,Research Associate,None,70.015
Male,BE,Artificial Intelligence,Data analytics,Programming Language skills;Machine Learning skills;Python,76.0,1,Data Science ,0,Unemployed/Student,None,76.0
Male,B.SC,Information Technology,Technology,Active Listening;Critical Thinking,70.0,1,No,1,Se,Ma,70.0
Female,B.SC,Mathematics,News Coverage,"Communication Skills, Leadership, Problem Solving skills, Subject Knowledge",75.05,0,No,0,Unemployed/Student,Masters in Business Administration,75.05
Male,B.TECH,Biotechnalogy,"Research,Understand human body,BioTechnology",Phytochemistry;Metabolomics;Protein Expression;PCR;Molecular Biology;Life Sciences;Polymerase Chain Reaction (PCR);DNA;Biochemistry;Bioinformatics;Cell Culture;Protein Purification;Chemometrics,84.075,1,Smart Metabolic engineering for plant biosynthesis;Small molecule analysis by NMR spectroscopy and mass spectrometry,1,Assistant Professor,None,84.075
Female,B.SC,Zoology,Teaching,"Business Knowledge, Communication Skills, Observation Skills",72.2,1,D.pharmacy,0,Unemployed/Student,None,72.2
Female,BACHELOR OF JOURNALISM,Pr,News Coverage;Content Writing,Artistic/Creative Skills;Mass Communication,64.0,0,No,1,Sub-Editor,journalism,64.0
Female,BA,Political Science,Teaching,Teaching,60.0,1,Dled,0,Unemployed/Student,None,60.0
Male,B.SC,Mathematics,"Research, Technology","Python, Java, SQL, Oracle",57.95,0,No,0,Unemployed/Student,Masters in Computer Applications,57.95
Male,B.TECH,Information Technalogy,All fields related to Data science.,Leadership;R;Python;SQL,54.44,1,Data Science,1,Maths Content Developer,None,54.44
Male,B.SC,Statistics,Software and research,"Python, Critical Thinking, Analytic Thinking, Work under Pressure, Creativity Skills, Team work, Derivatives, Excel, Logical Skills, Interpersonal Skills, Observation Skills",74.86,0,No,0,Unemployed/Student,Masters in Computer Applications,74.86
Female,BBA,Human Resource,Financial Analysis;Sales/Marketing;Trading;Understand human behaviour,Active Listening;Finance related skills;People management;Communication skills;Negotiation skills;Interpersonal skills;HR,76.95,1,Leadership and Organizational Behaviour,1,Hr Executive,MBA in Human Resource,76.95
Male,B.TECH,Civil Engineering,Teaching;Technology;Trading;Home interior design;Industires;Design,Active Listening;Hardware skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge,71.0,0,No,1,Civil Engineer,None,71.0
Male,B.SC,Mathematics,"Financial Analysis, Sales/Marketing, Teaching","Team work, Logical Skills, Writing",80.655,0,No,0,Unemployed/Student,Masters in Mathematics,80.655
Male,MBA,Marketing,Financial Analysis;Sales/Marketing;Technology;Understand human behaviour;Understand human body;Supply Chain Analysis;Game industry,Accounting Skills;Artistic/Creative Skills;Business Knowledge;Finance related skills;People management;Communication skills;Negotiation skills;Leadership;Problem Solving skills;Risk management skills;Sales;Client management,69.0,1,CPTA,1,Mahindra And Mahindra Financial Services Limited,Mba,69.0
Male,BE,Mechanical Engineering,Technology;Supply Chain Analysis;SAP Consultant in MM,Business Knowledge;People management;Leadership;Problem Solving skills;SAP,70.6,1,SAP MM & SAP S/4 HANA in Sourcing and Procurement ,0,Unemployed/Student,None,70.6
Male,B.TECH,Electrical And Electronics Engineering,Software Job,"Python, Java",78.85,1,"Python, Java",1,R&D Engineer,None,78.85
Male,B.TECH,Mechanical Engineering,Technology,"Excel, Interpersonal Skills, Presentation Skills, Subject Knowledge",65.0,0,No,1,Mechanical Engineer,None,65.0
Female,B.TECH,Computer Science Engineering,Web Designing;Web development;Social media marketing;Information Technology,"Programming Language skills;Communication skills;Leadership;Problem Solving skills;Linux;SQL;Good communication skills;Foreign languages french, Spanish",84.55,0,No,1,Associate Consultant,None,84.55
Male,B.COM,Accountancy,Financial Analysis,Accounting Skills,38.0,0,No,0,Unemployed/Student,None,38.0
Male,B.TECH,Computer Science And Engineering,Software Job,NO,76.0,0,No,1,Software Developer,None,76.0
Female,B.TECH,Electronics And Communication Engineering,IT,"Python, Editing, Team work, Problem Solving skills, Writing",74.3,1,"Azure, python",0,Unemployed/Student,Master of engineering,74.3
Male,B.TECH,Electronics And Communication Engineering,"Take risk for Profits, Technology","Python, SQL, Work under Pressure",57.57,1,Python,0,Unemployed/Student,None,57.57
Female,B.TECH,Electronics And Communication Engineering,Software Job,NO,76.0,0,No,1,Junior Programmer,None,76.0
Male,B.TECH,Mechanical Engineering,Software Job,Diploma in visual effects,73.15,1,Diploma in visual effects,1,Vfx Artist,None,73.15
Female,B.TECH,Civil Engineering,Technology,"Civil & Criminal Law, Communication Skills, Sales",74.67,0,No,0,Unemployed/Student,Masters in Arts & Literature,74.67
Male,B.TECH,Mechanical Engineering,Software Job,NO,73.15,0,No,1,Logical Trainee Associate,None,73.15
Male,B.E,Automobile Engineering,Technology,"Python, Java, SQL, Oracle, Programming, Team work, Linux, Problem Solving skills, Subject Knowledge",83.6,1,PRACTICAL ETHICAL HACKING,1,Plm Consultant,MASTERS IN CYBERSECURITY (Interest),83.6
Male,BE,Mechanical Engineering,Govt. Job,Communication skills,71.82,1,NTD,1,Quality Engineer,master in industrial engineering,71.82
Male,BE,Mathematics,Web development,Programming Language skills;Leadership,65.55,0,No,0,Unemployed/Student,None,65.55
Male,BE,Mechanical,Technology,Designing skills,68.4,0,No,1,Design Engineer,None,68.4
Male,BBA,Business Administration,Entrepreneurship,"Business Knowledge, People Management, Negotiation Skills, Work under Pressure, Leadership, Creativity Skills, Logical Skills, Interpersonal Skills, Problem Solving skills",87.4,0,No,0,Unemployed/Student,None,87.4
Male,B.TECH,Computer Science Engineering,Technology;Trading;Understand human behaviour;Design,Critical Thinking;Artistic/Creative Skills;Leadership;Product knowledge;Problem Solving skills;Designing skills,61.75,1,UX Design,1,Ux Designer,None,61.75
Male,BBA,Human Resources,Financial Analysis;Research;Technology;Understand human behaviour;Data analytics;Game industry,Accounting Skills;Business Knowledge;People management;Communication skills;Product knowledge;Data Visualization skills( Power Bi/ Tableau );SQL;HR;Good communication skills,50.635,0,No,0,Swimming Coach,None,50.635
Female,B.SC,Computer Science Engineering,"Take risk for Profits, Teaching, Technology","Accounting Skills, Business Knowledge, Programming, People Management, Leadership, Creativity Skills, Team work, Excel, Presentation Skills, Problem Solving skills, Reporting",58.0,1,C programming,0,Office Assistant And Acoounts,Masters in Computer Science,58.0
Female,BCA,Computers Science,Research;Technology;Web Designing;Content Writing;Digital marketing,Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Communication skills;Problem Solving skills;Designing skills;Writing skills;C++;Presentation Skills;Linux;Artificial Intelligence;SQL;Content creation;Java;Cloud Computing,76.89,1,"MTA Networking, Cisco Networking, MTA DBMS, HubSpot Content Marketing, Alison Content Strategy, Google AdWords etc.",1,Software Programmer,Masters in Computer Applications,76.89
Male,B.SC,Statistics,Financial Analysis;Research;Sales/Marketing;Technology;Trading;Understand human behaviour;Understand human body;Supply Chain Analysis;Web Designing;Content Writing;Data analytics;Data scientist;Web development;Market reserach;Social media marketing;Gardening;Social causes,Accounting Skills;Active Listening;Programming Language skills;Critical Thinking;Gathering Information;Analytical Skills;Finance related skills;Civil & Criminal Law;Communication skills;Problem Solving skills;Risk management skills;Designing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Sales;Social Media Marketing;Interpersonal skills;Presentation Skills;R;Python;SQL;Content creation;Java;Cloud Computing;Architecture,66.0,1,Data Science using Python and R,1,Assistant System Engineer,Masters in Statistics,66.0
